city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
iq,2005,22,2005-06-04,0.3782857,0.3693714,0.3631857,0.36124290000000003,298.434285714,299.478571429,295.678571429,307.3,34.92,86.70142857139999,61.75,10.0142857143,27.18578337208988,8.059328008627128,33.9,20.9,78.9
iq,2005,23,2005-06-11,0.13951429999999998,0.1401,0.14235,0.11854289999999999,297.304285714,298.48571428599996,296.227142857,303.9,51.0,94.59285714290002,40.44,7.17142857143,27.1,9.166666666669999,32.4,22.0,19.5
iq,2005,24,2005-06-18,0.2890857,0.2256429,0.2247143,0.26512859999999994,297.377142857,298.62142857099997,295.32,304.8,29.01,89.19428571430001,104.83,8.52857142857,27.6666666667,9.833333333330001,33.3,22.0,73.7
iq,2005,25,2005-06-25,0.2915571,0.2460714,0.3518571,0.2604571,297.857142857,299.05714285700003,294.64428571400003,307.7,11.0,84.4671428571,50.88,10.4857142857,27.35,9.55,32.8,22.4,89.2
iq,2005,26,2005-07-02,0.2747143,0.1780143,0.2843143,0.2271714,296.82,298.492857143,294.408571429,307.4,26.6,88.38714285709999,23.6,10.7285714286,26.8333333333,8.76666666667,33.7,20.8,92.0
iq,2005,27,2005-07-09,0.2008,0.20106670000000001,0.1622667,0.2214,297.86571428599996,299.421428571,294.528571429,308.3,23.91,84.6928571429,43.24,11.1,27.8,10.7,34.5,21.6,40.9
iq,2005,28,2005-07-16,0.38692859999999996,0.3350571,0.3298429,0.4413429,296.988571429,297.592857143,292.23,308.2,8.7,77.3728571429,109.71,11.8142857143,27.8,11.1333333333,34.2,17.6,167.1
iq,2005,29,2005-07-23,0.1680286,0.1343286,0.1865571,0.1472571,297.794285714,298.928571429,292.455714286,307.7,8.9,75.6971428571,27.33,13.514285714300001,26.55,12.7,33.8,18.2,0.0
iq,2005,30,2005-07-30,0.3474857,0.2537,0.2769571,0.3653143,296.898571429,298.01428571400004,293.75,306.3,15.3,84.2385714286,42.32,10.0857142857,21.4,5.7,32.3,18.5,71.1
iq,2005,31,2005-08-06,0.32868569999999997,0.3132571,0.2262143,0.2740143,298.221428571,299.728571429,293.035714286,308.2,8.64,75.5714285714,0.0,11.485714285699999,26.25,10.6,32.3,19.2,0.0
iq,2005,32,2005-08-13,0.28264290000000003,0.2270286,0.2825571,0.239,298.92571428599996,300.335714286,293.64,309.7,1.99,74.8557142857,38.17,12.1857142857,27.325,11.85,33.5,19.8,36.6
iq,2005,33,2005-08-20,0.2669857,0.2939286,0.336,0.2924857,299.60571428599997,300.428571429,291.778571429,310.5,6.0,64.6585714286,17.85,14.2,27.18578337208988,8.059328008627128,32.8,17.3,69.6
iq,2005,34,2005-08-27,0.3288,0.2715571,0.2723,0.3005,298.428571429,299.678571429,294.945714286,309.0,15.82,83.8542857143,69.62,10.8142857143,27.75,13.1,35.0,20.3,127.0
iq,2005,35,2005-09-03,0.45683329999999994,0.3595833,0.35945,0.3801167,298.184285714,299.37142857099997,293.918571429,308.6,11.0,79.6471428571,12.81,10.9428571429,26.8,10.25,35.2,21.4,37.0
iq,2005,36,2005-09-10,0.33542859999999997,0.20071429999999998,0.3228857,0.3091429,300.05857142900004,301.214285714,294.005714286,309.3,4.2,71.9714285714,36.98,13.7142857143,27.18578337208988,8.059328008627128,32.452437325905294,21.8,44.0
iq,2005,37,2005-09-17,0.23942860000000002,0.2148714,0.2390429,0.2276,298.88,299.80714285700003,295.658571429,307.3,35.3,83.73,18.66,9.92857142857,27.18578337208988,8.059328008627128,32.452437325905294,22.10214979195562,1.3
iq,2005,38,2005-09-24,0.18456670000000003,0.19525710000000002,0.15438570000000001,0.2124833,298.49857142900004,299.76428571400004,293.555714286,309.1,13.7,76.5957142857,2.56,11.7857142857,25.7666666667,12.2333333333,34.3,16.9,38.1
iq,2005,39,2005-10-01,0.4054167,0.42877139999999997,0.3706,0.4210857,301.17571428599996,302.928571429,293.75285714299997,314.0,4.2,67.2128571429,29.8,14.828571428599998,28.65,13.5,37.1,20.7,39.32635983263598
iq,2005,40,2005-10-08,0.3321571,0.34636669999999997,0.2586143,0.3210429,299.11,300.25,293.897142857,312.7,4.6,74.9528571429,54.7,12.357142857100001,28.8,14.9,36.3,21.0,80.8
iq,2005,41,2005-10-15,0.37342859999999994,0.2774833,0.37422859999999997,0.3522714,299.515714286,300.857142857,294.385714286,313.2,22.2,75.50857142859999,60.0,11.6857142857,28.5,11.8,37.0,22.3,233.2
iq,2005,42,2005-10-22,0.3072571,0.2782143,0.35482859999999994,0.28695709999999996,299.578571429,301.19285714299997,295.768571429,310.5,35.08,81.69142857140001,73.97,12.2428571429,29.1,12.7,36.5,21.7,64.0
iq,2005,43,2005-10-29,0.36355709999999997,0.3000429,0.28982859999999994,0.3261429,298.065714286,299.164285714,295.802857143,307.4,59.7,89.14285714290001,100.06,8.64285714286,28.3,10.95,34.3,21.3,235.2
iq,2005,44,2005-11-05,0.1875714,0.2133714,0.1718571,0.1789571,299.458571429,301.478571429,296.805714286,308.6,49.85,87.23142857139999,59.15,10.7857142857,28.2333333333,10.3,34.3,21.8,102.1
iq,2005,45,2005-11-12,0.3938,0.29862859999999997,0.4019857,0.4103714,298.6,300.078571429,296.36,309.4,143.8,89.31,75.36,9.7,27.18578337208988,8.059328008627128,34.6,22.3,8.9
iq,2005,46,2005-11-19,0.4424286,0.3481714,0.3430714,0.47314290000000003,298.31,300.092857143,296.895714286,307.2,45.0,93.1771428571,49.87,8.55714285714,27.6,10.15,34.5,21.5,139.5
iq,2005,47,2005-11-26,0.28257140000000003,0.2206,0.2882143,0.24008569999999999,299.412857143,300.62857142900003,297.39428571400003,309.1,63.53,90.34857142860001,72.34,8.91428571429,28.5,11.0,35.0,21.8,5.1
iq,2005,48,2005-12-03,0.3178143,0.3027,0.3369429,0.4171286,299.42,300.45,296.612857143,307.6,34.95,86.40857142860001,78.52,9.72857142857,28.2666666667,11.4,34.3,21.7,77.9
iq,2005,49,2005-12-10,0.3585857,0.2194857,0.2579143,0.2992714,299.217142857,300.707142857,296.657142857,308.4,71.8,87.7214285714,60.5,9.1,28.1,12.5,34.8,21.5,54.1
iq,2005,50,2005-12-17,0.19844289999999998,0.1941,0.19301429999999997,0.247,298.57428571400004,300.257142857,297.187142857,307.0,46.9,92.9571428571,46.91,8.2,28.1,11.55,34.0,22.3,6.0
iq,2005,51,2005-12-24,0.180575,0.1413333,0.2552833,0.1383714,298.021428571,299.37142857099997,297.19142857099996,304.4,113.36,95.6742857143,151.0,6.485714285709999,28.3,9.9,33.6,22.9,81.1
iq,2006,52,2006-01-01,0.3546,0.21995,0.3225167,0.2563333,298.18142857099997,299.578571429,296.935714286,306.5,210.5,93.82142857139999,114.58,7.385714285710001,27.45,9.7,32.7,22.4,273.5
iq,2006,1,2006-01-08,0.19951429999999998,0.2393429,0.2276571,0.2155,298.832857143,299.642857143,292.87857142900003,307.8,15.2,73.16142857140001,38.78,12.3142857143,27.18578337208988,8.059328008627128,34.5,19.7,70.1
iq,2006,2,2006-01-15,0.2284,0.20207139999999998,0.19475,0.23035,298.728571429,300.3,296.37142857099997,307.7,47.6,88.33571428569999,138.46,9.885714285710002,27.78,11.0,34.5,21.4,60.1
iq,2006,3,2006-01-22,0.1743,0.13364289999999998,0.11175710000000001,0.1944286,298.46,300.114285714,296.321428571,307.3,52.2,89.9557142857,88.85,9.14285714286,27.18578337208988,8.059328008627128,33.8,21.5,54.8
iq,2006,4,2006-01-29,0.1517667,0.1377,0.1478,0.1607833,297.18857142900004,298.292857143,295.777142857,304.8,52.2,93.11428571430001,49.32,6.21428571429,27.3,8.95,33.5,22.3,250.9
iq,2006,5,2006-02-05,0.3791143,0.30532859999999995,0.34597140000000004,0.37157140000000005,297.16571428599997,298.221428571,296.647142857,302.7,63.98,97.32,34.17,5.52857142857,27.18578337208988,8.059328008627128,33.7,21.5,118.9
iq,2006,6,2006-02-12,0.2568143,0.13605,0.1978286,0.2583143,297.64,298.37857142900003,296.80857142900004,304.2,67.0,95.82714285709999,71.87,5.78571428571,28.0,8.8,32.6,23.6,101.1
iq,2006,7,2006-02-19,0.3827,0.2506,0.2436571,0.2856,297.064285714,298.142857143,295.364285714,305.2,33.0,91.09857142860001,44.35,7.285714285710001,28.6,8.9,33.8,24.2,0.0
iq,2006,8,2006-02-26,0.2621143,0.1248,0.2153571,0.14478570000000002,298.93857142900004,300.778571429,295.961428571,308.3,72.2,86.0314285714,23.44,10.7857142857,28.24,10.64,34.3,21.3,0.3
iq,2006,9,2006-03-05,0.1786667,0.19593329999999998,0.14126670000000002,0.12828330000000002,298.25285714299997,299.87142857099997,296.76428571400004,306.9,50.38,92.6057142857,79.13,8.02857142857,27.4333333333,9.566666666669999,32.9,21.9,26.9
iq,2006,10,2006-03-12,0.4246286,0.4113,0.3731857,0.3158571,297.92571428599996,299.107142857,297.207142857,304.0,130.6,96.36,94.99,6.41428571429,28.0,9.55,33.3,21.9,93.0
iq,2006,11,2006-03-19,0.1924286,0.1158857,0.1940571,0.1712714,297.93142857099997,299.007142857,296.581428571,305.3,58.83,93.3471428571,121.69,7.014285714289999,27.975,9.2,33.7,22.4,16.0
iq,2006,12,2006-03-26,0.2885667,0.17954,0.2972714,0.2236429,297.494285714,298.785714286,296.29571428599996,305.3,70.0,93.7871428571,120.62,7.34285714286,27.4,8.7,32.3,23.0,97.0
iq,2006,13,2006-04-02,0.24505,0.18885,0.22353330000000002,0.18166670000000001,298.04,299.23571428599996,297.067142857,304.9,88.81,95.0242857143,121.46,6.95714285714,28.3,10.0,33.7,22.0,53.9
iq,2006,14,2006-04-09,0.24167139999999998,0.2054,0.15601429999999997,0.2833143,297.77428571400003,299.44285714299997,296.047142857,308.3,87.9,91.8114285714,41.68,9.57142857143,27.9333333333,10.266666666699999,33.7,22.6,178.1
iq,2006,15,2006-04-16,0.30112859999999997,0.2650571,0.2553143,0.2626857,297.825714286,298.814285714,296.965714286,305.5,66.46,95.51,75.33,7.42857142857,28.3,10.3,33.9,21.4,49.0
iq,2006,16,2006-04-23,0.3309,0.2654714,0.3195571,0.2849429,298.06142857099996,299.178571429,296.457142857,306.4,54.86,92.1114285714,69.6,7.44285714286,27.4,8.35,32.8,22.5,11.9
iq,2006,17,2006-04-30,0.2055714,0.23605,0.19191429999999998,0.1393714,296.85,297.707142857,295.051428571,305.3,39.6,90.86428571430001,74.93,7.75714285714,27.0,8.46666666667,33.5,19.5,34.0
iq,2006,18,2006-05-07,0.1516,0.0846,0.17631429999999998,0.1137286,297.63,299.021428571,296.38428571400004,306.3,38.84,93.63571428569999,65.07,8.41428571429,27.85,9.1,33.3,22.5,115.0
iq,2006,19,2006-05-14,0.2866571,0.18715710000000002,0.2665143,0.28745709999999997,296.184285714,297.55714285700003,295.452857143,304.3,70.0,96.09857142860001,127.24,6.62857142857,24.3,5.2,32.3,21.7,270.9
iq,2006,20,2006-05-21,0.3392857,0.3482857,0.31582859999999996,0.37457140000000005,296.054285714,296.914285714,290.088571429,305.6,0.1,72.0342857143,1.52,12.371428571400001,25.2,11.7,31.7,19.4,2.0
iq,2006,21,2006-05-28,0.2065143,0.11714289999999998,0.1692714,0.17007139999999998,297.992857143,299.114285714,293.777142857,307.7,12.47,80.38571428569999,91.4,10.885714285699999,27.4666666667,10.4333333333,34.0,21.7,83.0
iq,2006,22,2006-06-04,0.09837143,0.1010667,0.1863143,0.09775,295.987142857,297.171428571,294.55714285700003,304.1,44.65,92.5057142857,79.48,6.885714285710001,25.6,8.933333333330001,31.9,19.3,150.2
iq,2006,23,2006-06-11,0.3404429,0.1908571,0.3513429,0.2586143,297.044285714,298.564285714,295.695714286,307.2,37.6,93.4757142857,130.66,8.9,26.2,8.6,33.0,21.5,105.2
iq,2006,24,2006-06-18,0.1732714,0.185,0.1369286,0.1680429,297.42714285700004,298.135714286,294.75,307.2,21.5,87.2142857143,84.99,10.0714285714,28.1,12.7,34.4,21.4,79.5
iq,2006,25,2006-06-25,0.22138000000000002,0.22336,0.3714167,0.22146,296.724285714,297.978571429,294.275714286,306.3,27.29,88.4714285714,71.69,10.7857142857,26.6,10.35,32.5,20.4,74.9
iq,2006,26,2006-07-02,0.3118571,0.20393329999999998,0.33602859999999996,0.30462859999999997,296.851428571,297.614285714,293.517142857,307.2,9.16,83.4671428571,17.21,10.7428571429,27.2,10.3,33.4,19.8,21.9
iq,2006,27,2006-07-09,0.32017140000000005,0.2081,0.2921143,0.2326857,296.448571429,297.914285714,294.592857143,304.8,13.62,90.4328571429,20.72,7.97142857143,26.7,9.4,33.0,21.7,110.6
iq,2006,28,2006-07-16,0.3499857,0.2920429,0.28845709999999997,0.2949167,297.62142857099997,298.857142857,292.832857143,306.7,1.8,77.27142857140001,1.17,11.4285714286,26.25,10.4,33.1,20.6,0.5
iq,2006,29,2006-07-23,0.3602857,0.341,0.3629571,0.3211286,297.397142857,299.085714286,294.258571429,307.3,40.0,85.14,54.72,11.0,27.4,12.125,34.1,19.9,47.0
iq,2006,30,2006-07-30,0.3186857,0.3523429,0.3766429,0.2859,297.504285714,298.742857143,293.26,307.7,15.4,79.7428571429,28.66,11.7142857143,26.6,11.04,32.6,18.5,11.4
iq,2006,31,2006-08-06,0.20168570000000002,0.1625571,0.2003286,0.20155710000000002,297.51,299.342857143,295.2,308.4,38.07,88.7071428571,44.96,11.228571428599999,27.225,11.625,34.2,19.7,4.0
iq,2006,32,2006-08-13,0.4397857,0.3675857,0.3333143,0.3809857,297.5,299.51428571400004,293.08,308.9,12.39,79.2428571429,11.79,12.228571428599999,27.6,12.2,33.9,19.4,26.6
iq,2006,33,2006-08-20,0.2908,0.238675,0.2856571,0.3337,298.648571429,300.635714286,295.54571428599996,307.9,22.19,84.62,47.74,10.2714285714,27.6666666667,10.4333333333,33.3,20.9,75.5
iq,2006,34,2006-08-27,0.2736429,0.20894290000000001,0.2408857,0.2427571,298.73571428599996,299.73571428599996,295.14428571400003,308.7,23.6,83.0471428571,68.6,11.271428571400001,27.3,10.3,34.9,20.9,71.1
iq,2006,35,2006-09-03,0.3097833,0.35012859999999996,0.28468330000000003,0.39481669999999996,298.28,299.9,295.272857143,310.0,22.24,85.3728571429,68.0,11.171428571400002,26.5,10.0333333333,33.2,20.3,176.0
iq,2006,36,2006-09-10,0.2277857,0.2833143,0.2443714,0.2834143,299.265714286,300.35,293.902857143,310.3,9.4,75.53,90.33,13.728571428599999,27.42,12.0,34.1,20.6,15.3
iq,2006,37,2006-09-17,0.28004,0.2367167,0.2361833,0.25855,297.802857143,299.164285714,293.037142857,308.7,16.4,77.2542857143,111.87,11.328571428599998,28.35,11.85,35.0,17.8,0.5
iq,2006,38,2006-09-24,0.3807286,0.3783667,0.3023,0.30757140000000005,299.34,300.857142857,294.35,311.2,35.7,77.5142857143,82.2,13.7428571429,27.9333333333,10.933333333299998,34.8,21.4,93.9
iq,2006,39,2006-10-01,0.4655,0.2415429,0.4734,0.4934429,299.38142857099996,300.685714286,295.738571429,308.6,44.62,82.8457142857,134.64,11.2857142857,28.5666666667,12.4,35.2,22.0,63.0
iq,2006,40,2006-10-08,0.35495,0.2479333,0.3508143,0.3139167,299.465714286,300.435714286,295.16,310.3,24.8,80.49,60.48,12.7857142857,28.7,14.5,35.9,21.1,68.9
iq,2006,41,2006-10-15,0.15561670000000002,0.19152,0.2151857,0.15461429999999998,299.345714286,301.028571429,296.75142857099996,309.5,29.5,86.8528571429,41.69,12.0571428571,28.06,10.1,33.7,22.1,162.6
iq,2006,42,2006-10-22,0.3215,0.2769,0.2100857,0.3337571,299.648571429,301.01428571400004,297.76428571400004,308.1,55.5,90.37857142860001,103.77,8.57142857143,28.6,10.1,35.4,22.8,8.1
iq,2006,43,2006-10-29,0.4882286,0.3681429,0.4377429,0.37882859999999996,298.794285714,300.414285714,296.661428571,308.3,54.8,89.7,55.94,9.34285714286,27.56,10.42,33.8,19.8,143.3
iq,2006,44,2006-11-05,0.36032859999999994,0.2740143,0.3477143,0.3247857,300.467142857,301.87857142900003,296.88285714299997,309.8,42.73,82.9342857143,67.5,11.614285714300001,28.8333333333,11.2666666667,35.7,22.0,14.0
iq,2006,45,2006-11-12,0.29512859999999996,0.24638569999999999,0.30207140000000005,0.27699999999999997,299.432857143,300.914285714,297.852857143,307.8,68.0,92.0885714286,80.25,8.2,28.25,9.55,33.9,22.4,108.7
iq,2006,46,2006-11-19,0.3191429,0.18628570000000003,0.2737,0.24702860000000001,297.29571428599996,298.435714286,296.201428571,304.5,87.2,94.44,86.65,7.3571428571399995,27.6,10.1666666667,33.2,21.8,85.6
iq,2006,47,2006-11-26,0.3405571,0.26625709999999997,0.34272859999999994,0.3283857,298.098571429,299.55714285700003,296.961428571,307.3,61.43,94.30285714290001,43.59,7.37142857143,27.0,9.0,32.3,22.5,205.3
iq,2006,48,2006-12-03,0.1504714,0.1515714,0.1926,0.1557286,299.197142857,300.935714286,296.988571429,309.1,61.28,89.55,75.33,10.7571428571,27.9,9.03333333333,34.9,22.9,115.1
iq,2006,49,2006-12-10,0.44708329999999996,0.3015143,0.3405714,0.4276,298.202857143,299.2,297.608571429,304.6,95.02,96.7957142857,99.89,6.914285714289999,28.4,8.8,33.7,23.2,10.9
iq,2006,50,2006-12-17,0.3785,0.3020333,0.34922859999999994,0.4147857,298.158571429,299.071428571,297.351428571,304.4,63.0,95.8757142857,157.75,6.4,27.18578337208988,8.059328008627128,33.8,22.10214979195562,39.32635983263598
iq,2006,51,2006-12-24,0.32782,0.26192,0.3814667,0.35295,297.68,298.98571428599996,296.72571428599997,306.7,80.2,95.0785714286,111.48,6.54285714286,27.18578337208988,8.059328008627128,32.9,23.5,39.32635983263598
iq,2007,1,2007-01-01,0.2201167,0.15895710000000002,0.1905714,0.1324,297.288571429,298.207142857,296.517142857,306.3,88.9,95.9271428571,79.94,7.414285714289999,26.6,7.95,31.9,21.5,133.4
iq,2007,2,2007-01-08,0.17328570000000001,0.20693330000000001,0.1343,0.2379571,297.104285714,298.578571429,296.388571429,304.6,144.59,96.23857142860001,37.06,6.72857142857,26.825,7.725,31.7,22.9,61.5
iq,2007,3,2007-01-15,0.2719,0.2938,0.2094143,0.2523,297.387142857,298.435714286,296.388571429,305.5,52.2,94.6471428571,126.89,7.04285714286,27.775,9.55,33.4,22.2,178.0
iq,2007,4,2007-01-22,0.1936714,0.1394714,0.2619,0.3068571,297.614285714,298.45,297.025714286,303.7,180.99,96.99714285709999,95.47,5.52857142857,27.7,9.12,33.6,22.0,149.9
iq,2007,5,2007-01-29,0.17441429999999997,0.1805,0.1590714,0.20031429999999997,298.14428571400003,299.614285714,296.77428571400003,307.8,65.1,93.13571428569999,83.7,9.0,27.725,10.3,35.0,22.3,60.3
iq,2007,6,2007-02-05,0.3175,0.4014857,0.3285429,0.4429286,298.33,299.685714286,295.77,309.7,11.7,87.53,61.8,10.714285714299999,28.6,10.9,35.4,22.4,9.9
iq,2007,7,2007-02-12,0.2858,0.2957,0.2570286,0.31957140000000006,299.171428571,300.285714286,294.15,308.7,2.1,75.80428571430001,14.19,11.228571428599999,28.85,13.0333333333,36.7,21.4,61.3
iq,2007,8,2007-02-19,0.25701430000000003,0.11823330000000001,0.17908570000000001,0.2372286,300.565714286,302.178571429,294.16571428599997,310.2,11.55,72.44571428569999,25.7,13.1857142857,28.74,13.36,36.2,21.2,0.0
iq,2007,9,2007-02-26,0.1735,0.19963329999999999,0.1745,0.16591670000000003,299.05857142900004,300.635714286,294.29,309.2,35.33,78.58571428569999,55.56,11.5571428571,28.56,13.34,35.8,20.4,28.0
iq,2007,10,2007-03-05,0.21600000000000003,0.2136,0.18891429999999998,0.2275286,297.45,298.714285714,296.317142857,305.8,227.25,94.34857142860001,117.07,7.37142857143,27.3,9.9,33.0,21.9,205.3
iq,2007,11,2007-03-12,0.3033167,0.2850333,0.2571429,0.2926143,296.951428571,298.1,296.301428571,303.8,51.3,96.52285714290001,55.47,6.11428571429,28.0,10.1,33.1,21.7,138.0
iq,2007,12,2007-03-19,0.21324,0.2231286,0.26437140000000003,0.22182860000000001,297.684285714,298.728571429,295.89,305.4,59.2,90.8585714286,150.33,8.17142857143,27.0,10.65,33.9,21.7,252.7
iq,2007,13,2007-03-26,0.2386714,0.2447429,0.2162286,0.2591857,297.835714286,299.15,296.56,307.2,58.4,93.58571428569999,93.14,8.24285714286,28.25,9.6,34.6,21.5,66.1
iq,2007,14,2007-04-02,0.2381,0.1912,0.2749571,0.2738,297.717142857,298.80714285700003,296.921428571,305.5,238.2,95.82,97.04,6.61428571429,27.2666666667,8.833333333330001,34.0,22.6,94.3
iq,2007,15,2007-04-09,0.1525167,0.14948570000000003,0.22941430000000002,0.1575571,297.555714286,298.592857143,296.68857142900004,304.1,147.57,95.52714285709999,98.94,6.72857142857,27.85,8.85,34.4,21.3,60.4
iq,2007,16,2007-04-16,0.1430857,0.20715709999999998,0.16845710000000003,0.2743143,297.031428571,298.092857143,296.01428571400004,304.8,46.45,94.7214285714,93.62,7.52857142857,27.4,9.5,33.5,22.1,97.1
iq,2007,17,2007-04-23,0.27137140000000004,0.18365710000000002,0.203,0.3006,297.342857143,298.278571429,296.50285714299997,304.9,62.3,95.52571428569999,157.86,7.3,27.0333333333,7.766666666669999,34.1,22.0,261.7
iq,2007,18,2007-04-30,0.19471429999999998,0.1541,0.2957143,0.1730857,297.22571428599997,298.071428571,295.94285714299997,304.7,47.24,93.47,103.39,7.37142857143,27.85,9.75,33.0,21.0,118.2
iq,2007,19,2007-05-07,0.1582571,0.16228570000000003,0.1830714,0.2322714,296.905714286,298.221428571,295.994285714,306.6,56.1,95.0371428571,89.15,9.35714285714,28.1,9.2,33.5,21.5,38.1
iq,2007,20,2007-05-14,0.17018570000000002,0.1714,0.162,0.22907139999999998,295.595714286,296.5,294.012857143,304.4,86.9,91.83285714290001,45.23,8.31428571429,28.1,8.7,32.5,19.0,191.4
iq,2007,21,2007-05-21,0.3646143,0.2568286,0.3299,0.3496857,297.232857143,298.707142857,296.168571429,307.3,65.6,94.8528571429,64.11,8.95714285714,28.25,10.55,33.8,21.7,86.6
iq,2007,22,2007-05-28,0.09005714,0.08222857,0.11105710000000002,0.06474286,296.178571429,297.185714286,294.038571429,306.8,29.1,89.28,76.68,10.2,24.7,10.633333333300001,32.8,17.5,61.8
iq,2007,23,2007-06-04,0.2085,0.25695,0.2148833,0.23385709999999998,296.861428571,298.242857143,295.23,305.2,33.48,91.72,39.11,9.0,26.5,9.7,31.3,20.4,0.5
iq,2007,24,2007-06-11,0.3420714,0.2853,0.3405571,0.30122859999999996,296.65,298.171428571,294.928571429,304.8,30.9,91.45857142860001,54.78,9.91428571429,26.6,9.65,32.6,20.7,12.9
iq,2007,25,2007-06-18,0.1667,0.1207857,0.1729714,0.1659,296.11857142900004,297.385714286,294.971428571,304.4,70.3,94.0657142857,78.83,6.885714285710001,25.9666666667,7.6,32.0,21.2,126.0
iq,2007,26,2007-06-25,0.1534571,0.1744571,0.20221429999999999,0.1292571,296.571428571,298.01428571400004,295.178571429,305.0,22.8,92.6714285714,11.41,8.77142857143,26.5666666667,8.63333333333,31.7,20.7,10.2
iq,2007,27,2007-07-02,0.1814429,0.2692286,0.19345710000000002,0.20994290000000002,296.828571429,298.114285714,292.17714285700004,305.8,1.4,78.0742857143,1.59,12.228571428599999,25.9,10.5666666667,32.0,19.6,39.32635983263598
iq,2007,28,2007-07-09,0.3217667,0.2734,0.2545,0.3513,297.385714286,299.007142857,293.93142857099997,306.9,13.04,83.3871428571,18.78,10.871428571400001,26.75,10.375,32.7,19.9,54.1
iq,2007,29,2007-07-16,0.30755709999999997,0.3397,0.36424290000000004,0.3648429,296.05857142900004,296.75,294.94142857099996,303.6,39.52,94.24714285709999,26.29,7.72857142857,26.5333333333,7.833333333330001,31.3,20.9,22.9
iq,2007,30,2007-07-23,0.35897140000000005,0.4017571,0.2960857,0.4225,297.64,299.078571429,294.345714286,308.2,11.64,84.1557142857,27.91,12.357142857100001,27.35,10.1,33.2,20.7,11.9
iq,2007,31,2007-07-30,0.4172286,0.36992859999999994,0.36697140000000006,0.4898714,296.724285714,297.935714286,293.0,305.6,25.5,82.5714285714,70.88,11.5,24.25,9.75,34.0,16.4,55.9
iq,2007,32,2007-08-06,0.2782429,0.2361286,0.2923,0.2669571,297.82,299.342857143,292.708571429,308.2,6.08,76.61857142859999,35.77,12.771428571400001,26.475,12.0,32.7,17.2,30.3
iq,2007,33,2007-08-13,0.2666667,0.2719333,0.2438857,0.19645710000000002,298.091428571,298.94285714299997,294.07285714299996,308.0,9.21,80.9357142857,36.78,9.71428571429,26.9,11.0,33.1,21.3,76.5
iq,2007,34,2007-08-20,0.33937140000000005,0.35697140000000005,0.32912859999999994,0.3687143,298.785714286,300.671428571,294.195714286,308.1,12.4,79.33428571430001,9.06,11.5714285714,27.125,10.825,33.3,19.9,22.1
iq,2007,35,2007-08-27,0.27878569999999997,0.2463571,0.2349857,0.3737429,300.667142857,301.592857143,293.124285714,312.4,12.8,67.7571428571,30.26,13.385714285699999,27.05,12.175,34.7,19.9,0.0
iq,2007,36,2007-09-03,0.27955,0.2826857,0.3277143,0.3280571,297.098571429,298.357142857,295.682857143,304.4,56.85,92.65714285709998,76.28,7.885714285710001,26.3,7.9,34.0,20.9,37.1
iq,2007,37,2007-09-10,0.2888167,0.28895709999999997,0.2660714,0.3393,298.56,300.12142857099997,295.162857143,308.6,26.2,84.4128571429,49.85,12.1571428571,26.9,10.625,32.9,21.4,150.9
iq,2007,38,2007-09-17,0.31565709999999997,0.3545,0.3326429,0.4172,298.508571429,300.714285714,295.83428571400003,309.2,34.27,86.7071428571,58.22,12.4,27.2,10.833333333299999,33.0,21.6,16.3
iq,2007,39,2007-09-24,0.2309,0.23634290000000002,0.2308857,0.3128,299.698571429,301.428571429,295.3,310.6,10.3,78.5642857143,59.79,13.8,27.8333333333,11.7,34.1,21.1,34.0
iq,2007,40,2007-10-01,0.3199714,0.2544167,0.3151,0.29347140000000005,298.281428571,299.821428571,296.287142857,310.8,73.33,89.8442857143,37.28,9.1,28.4,12.65,35.5,21.6,107.9
iq,2007,41,2007-10-08,0.3851857,0.4050714,0.3106286,0.4381286,299.575714286,301.385714286,295.447142857,309.6,38.28,80.45,39.09,11.6,28.4,10.6,34.2,21.8,145.1
iq,2007,42,2007-10-15,0.2251286,0.1505143,0.1959857,0.2383857,299.444285714,300.828571429,296.587142857,310.2,86.4,86.7057142857,74.52,9.82857142857,29.0,12.3,35.2,21.9,4.1
iq,2007,43,2007-10-22,0.40347140000000004,0.3202286,0.4087,0.4229,296.971428571,298.19285714299997,295.96,305.1,67.93,94.7814285714,106.73,7.75714285714,26.9,9.36666666667,32.1,20.9,79.3
iq,2007,44,2007-10-29,0.2657429,0.2856,0.2923143,0.2469143,297.83,299.664285714,296.978571429,306.3,67.47,95.59285714290002,51.28,9.35714285714,27.0,9.36666666667,34.0,21.6,0.0
iq,2007,45,2007-11-05,0.3334571,0.32425709999999996,0.2469,0.33112859999999994,299.478571429,300.55714285700003,296.24857142900004,308.5,50.6,84.85,69.88,9.485714285710001,28.7,11.433333333299998,34.8,22.5,22.1
iq,2007,46,2007-11-12,0.1784286,0.12875,0.2167714,0.1853,298.13428571400004,299.742857143,296.83,308.6,103.3,93.55428571430001,109.5,8.68571428571,27.675,10.85,33.5,21.6,111.3
